item,itemLabel
http://www.wikidata.org/entity/Q45292,Michael Herbig
http://www.wikidata.org/entity/Q45306,Lucile Hadzihalilovic
http://www.wikidata.org/entity/Q45387,Roberto Blanco
http://www.wikidata.org/entity/Q45509,Jo Baier
http://www.wikidata.org/entity/Q45521,Dieter Hildebrandt
http://www.wikidata.org/entity/Q45563,James Roday
http://www.wikidata.org/entity/Q45765,Jack London
http://www.wikidata.org/entity/Q46080,Victoria Jackson
http://www.wikidata.org/entity/Q46139,Man Ray
http://www.wikidata.org/entity/Q46248,Terry Pratchett
http://www.wikidata.org/entity/Q46926,Chetan Bhagat
http://www.wikidata.org/entity/Q47087,Arthur C. Clarke
http://www.wikidata.org/entity/Q47100,Ben Stiller
http://www.wikidata.org/entity/Q47243,Elfriede Jelinek
http://www.wikidata.org/entity/Q47284,Robert Rodriguez
http://www.wikidata.org/entity/Q47293,Erich Maria Remarque
http://www.wikidata.org/entity/Q47755,Imre Kertész
http://www.wikidata.org/entity/Q48739,Harald Eia
http://www.wikidata.org/entity/Q48987,Jonathan Demme
http://www.wikidata.org/entity/Q49001,Whoopi Goldberg
http://www.wikidata.org/entity/Q49016,Robert Rodat
http://www.wikidata.org/entity/Q49017,Hugh Laurie
http://www.wikidata.org/entity/Q49034,Hedy Lamarr
http://www.wikidata.org/entity/Q49072,Herman Wouk
http://www.wikidata.org/entity/Q49074,Kurt Vonnegut
http://www.wikidata.org/entity/Q49080,Isaak Emmanuilowitsch Babel
http://www.wikidata.org/entity/Q49637,Roger Nimier
http://www.wikidata.org/entity/Q49760,Peter Brook
http://www.wikidata.org/entity/Q49847,Ray William Johnson
http://www.wikidata.org/entity/Q50003,Alberto Sordi
http://www.wikidata.org/entity/Q50038,Gen Urobuchi
http://www.wikidata.org/entity/Q50182,Ira Sachs
http://www.wikidata.org/entity/Q50612,Susan E. Rice
http://www.wikidata.org/entity/Q50713,Jean Renoir
http://www.wikidata.org/entity/Q50764,Éric Rohmer
http://www.wikidata.org/entity/Q51057,Len Wein
http://www.wikidata.org/entity/Q51114,John Ford
http://www.wikidata.org/entity/Q51123,David Wark Griffith
http://www.wikidata.org/entity/Q51127,Carl Theodor Dreyer
http://www.wikidata.org/entity/Q51133,King Vidor
http://www.wikidata.org/entity/Q51461,Sam Peckinpah
http://www.wikidata.org/entity/Q51466,Budd Boetticher
http://www.wikidata.org/entity/Q51476,Tod Browning
http://www.wikidata.org/entity/Q51488,John Cassavetes
http://www.wikidata.org/entity/Q51489,M. Night Shyamalan
http://www.wikidata.org/entity/Q51490,George Stevens
http://www.wikidata.org/entity/Q51491,Michael Curtiz
http://www.wikidata.org/entity/Q51492,Frank Capra
http://www.wikidata.org/entity/Q51495,William Wyler
http://www.wikidata.org/entity/Q51498,Robert Siodmak
http://www.wikidata.org/entity/Q51499,Curtis Bernhardt
http://www.wikidata.org/entity/Q51506,Richard Attenborough
http://www.wikidata.org/entity/Q51511,George A. Romero
http://www.wikidata.org/entity/Q51513,Hugo von Hofmannsthal
http://www.wikidata.org/entity/Q51519,Alan J. Pakula
http://www.wikidata.org/entity/Q51525,Miloš Forman
http://www.wikidata.org/entity/Q51530,Jerzy Skolimowski
http://www.wikidata.org/entity/Q51537,Mike Nichols
http://www.wikidata.org/entity/Q51545,Luis Buñuel
http://www.wikidata.org/entity/Q51547,Billy Wilder
http://www.wikidata.org/entity/Q51549,Jacques Tati
http://www.wikidata.org/entity/Q51552,Roman Polański
http://www.wikidata.org/entity/Q51559,Sidney Lumet
http://www.wikidata.org/entity/Q51562,Ernst Lubitsch
http://www.wikidata.org/entity/Q51564,John Landis
http://www.wikidata.org/entity/Q51566,Spike Lee
http://www.wikidata.org/entity/Q51575,John Huston
http://www.wikidata.org/entity/Q51577,James Ivory
http://www.wikidata.org/entity/Q51581,Howard Hawks
http://www.wikidata.org/entity/Q51582,William Friedkin
http://www.wikidata.org/entity/Q51583,Joseph L. Mankiewicz
http://www.wikidata.org/entity/Q52030,Janne Furch
http://www.wikidata.org/entity/Q52224,Sergei Wassiljewitsch Lukjanenko
http://www.wikidata.org/entity/Q52249,Colette Audry
http://www.wikidata.org/entity/Q52255,Emma Donoghue
http://www.wikidata.org/entity/Q52409,Marcel Carné
http://www.wikidata.org/entity/Q52411,Tony Richardson
http://www.wikidata.org/entity/Q52447,RZA
http://www.wikidata.org/entity/Q52488,Ales Adamowitsch
http://www.wikidata.org/entity/Q52566,Ralf König
http://www.wikidata.org/entity/Q52985,Hergé
http://www.wikidata.org/entity/Q53001,Jean-Luc Godard
http://www.wikidata.org/entity/Q53002,François Truffaut
http://www.wikidata.org/entity/Q53003,Roberto Rossellini
http://www.wikidata.org/entity/Q53004,Vittorio De Sica
http://www.wikidata.org/entity/Q53005,Alessandro Blasetti
http://www.wikidata.org/entity/Q53006,Pietro Germi
http://www.wikidata.org/entity/Q53007,Carlo Ludovico Bragaglia
http://www.wikidata.org/entity/Q53008,Mauro Bolognini
http://www.wikidata.org/entity/Q53009,Bernardo Bertolucci
http://www.wikidata.org/entity/Q53010,Marco Bellocchio
http://www.wikidata.org/entity/Q53011,Dario Argento
http://www.wikidata.org/entity/Q53012,Guido Brignone
http://www.wikidata.org/entity/Q53013,Mario Camerini
http://www.wikidata.org/entity/Q53015,Luigi Comencini
http://www.wikidata.org/entity/Q53016,Giuseppe De Santis
http://www.wikidata.org/entity/Q53018,Marco Ferreri
http://www.wikidata.org/entity/Q53020,Carmine Gallone
http://www.wikidata.org/entity/Q53023,Nanni Loy
http://www.wikidata.org/entity/Q53024,Raffaello Matarazzo
http://www.wikidata.org/entity/Q53026,Mario Monicelli
http://www.wikidata.org/entity/Q53028,Giuliano Montaldo
http://www.wikidata.org/entity/Q53031,Gillo Pontecorvo
http://www.wikidata.org/entity/Q53034,Dino Risi
http://www.wikidata.org/entity/Q53035,Massimo Troisi
http://www.wikidata.org/entity/Q53037,Ettore Scola
http://www.wikidata.org/entity/Q53039,Lina Wertmüller
http://www.wikidata.org/entity/Q53040,Franco Zeffirelli
http://www.wikidata.org/entity/Q53041,Valerio Zurlini
http://www.wikidata.org/entity/Q53043,Giovanni Pastrone
http://www.wikidata.org/entity/Q53044,Elio Petri
http://www.wikidata.org/entity/Q53045,Giuseppe Tornatore
http://www.wikidata.org/entity/Q53046,Carlo Verdone
http://www.wikidata.org/entity/Q53048,Francesco Maselli
http://www.wikidata.org/entity/Q53049,Luigi Magni
http://www.wikidata.org/entity/Q53050,Francesco Rosi
http://www.wikidata.org/entity/Q53052,Stefano Vanzina
http://www.wikidata.org/entity/Q53120,Dylan McDermott
http://www.wikidata.org/entity/Q53412,Andres Veiel
