nconst	closeness	betweenness	degree	primaryName	gender
nm3521928	0.27240583705390586	0.001757427834945572	0.0012523481527864746	Sarah Walker	female
nm3525268	0.24556332892142296	0.0	0.0006261740763932373	Joe Loya	male
nm3526200	0.2873534153048646	0.0	0.0006261740763932373	T.D. Mitchell	female
nm3529685	0.2788393706100666	0.00012476016779016142	0.0012523481527864746	Kumail Nanjiani	male
nm3530852	0.23724523082543908	7.701081990255118e-05	0.0012523481527864746	Aisha Porter-Christie	female
nm3535341	0.2906422839604847	0.00045345359634212795	0.002504696305572949	Ryan Johnson	male
nm3538945	0.18078230954322191	1.7519214724325347e-08	0.0012523481527864746	Ilya Kulikov	male
nm3542197	0.3001419657301331	0.0008903729047995714	0.0018785222291797118	Keith Huff	male
nm3542644	0.2800936623840774	0.0002043445441875849	0.0031308703819661866	John P. Rogers	male
nm3543478	0.27240583705390586	0.0	0.0006261740763932373	Resheida Brady	female
nm3544347	0.2266573586975492	0.00024949697662737233	0.0018785222291797118	Sonja Perryman	female
nm3545449	0.2822327776225513	0.001681958583544186	0.0031308703819661866	Julia Brownell	female
nm3560703	0.14901568672447424	0.0	0.0006261740763932373	Donny Sheldon	male
nm3564817	0.1961846392887201	0.0014969117829052548	0.0018785222291797118	Phoebe Waller-Bridge	female
nm3567693	0.276213046516574	0.0004177588469500346	0.0018785222291797118	Sarah E. Fahey	female
nm3568697	0.22786174399077624	0.0	0.0006261740763932373	Molly Manning	female
nm3571295	0.28277706927120594	0.0007714177459739467	0.0031308703819661866	Erin Levy	female
nm3582666	0.29226812409580455	0.0	0.0006261740763932373	Sarah Tarkoff	female
nm3593780	0.296268535114877	0.00034606121731631766	0.002504696305572949	David Reed	male
nm3601736	0.18077511980751257	9.21356552353492e-06	0.002504696305572949	Scott Sickles	male
nm3601750	0.2536763679995535	0.0008000038753302152	0.0018785222291797118	Jamie Chan	female
nm3602272	0.15948283423679455	0.0011227714332525628	0.002504696305572949	Mia Lidofsky	female
nm3609545	0.16315213294808062	0.0	0.0006261740763932373	Rachel Kiley	female
nm3612790	0.2281934787519767	2.1138801759332814e-05	0.0018785222291797118	Tara Herrmann	female
nm3616919	0.22919450397075508	0.0026501877109744816	0.0031308703819661866	Lucas Brown Eyes	male
nm3625282	0.30688991661884346	0.00014922231836694345	0.0018785222291797118	Severiano Canales	male
nm3632835	0.23497634986688723	1.33479731232955e-08	0.0012523481527864746	Mehar Sethi	male
nm3634351	0.23156473674826156	0.0	0.0006261740763932373	David Renaud	male
nm3635685	0.2377167063253406	0.0	0.0006261740763932373	Sabrina Daneé Campbell	female
nm3643006	0.28995630402194367	0.00023664019163268198	0.0012523481527864746	Marissa Jo Cerar	female
nm3644894	0.29570959242754447	2.6880659796459157e-05	0.0018785222291797118	Joseph C. Wilson	male
nm3647071	0.2934947538337369	0.0	0.0006261740763932373	Clark Perry	male
nm3649491	0.31263110835998487	4.684284296421741e-05	0.0012523481527864746	Colin Sweeney	male
nm3650358	0.30187614145774533	0.0003549178891622063	0.0031308703819661866	Jenna Richman	female
nm3653255	0.3016958152191949	0.0	0.0006261740763932373	Melora Rivera	female
nm3655562	0.16563724150496492	0.0	0.0006261740763932373	Amy Andelson	female
nm3659345	0.3053642806758255	0.0038407569774554663	0.002504696305572949	Zach Ayers	male
nm3663337	0.2639280011612716	2.8030743558920555e-08	0.0012523481527864746	Lana Cho	female
nm3667633	0.2430683671559584	0.0	0.0006261740763932373	Richard Blaney	male
nm3670597	0.27427968019309096	0.0	0.0006261740763932373	Deirdre Mangan	female
nm3673069	0.28742609630402477	0.0	0.0006261740763932373	Brian Fernandes	male
nm3681143	0.262692518854567	0.0	0.0006261740763932373	Margaret Rose Lester	female
nm3684607	0.2790790483499616	0.0	0.0006261740763932373	Ben Dougan	male
nm3688777	0.3243657901309452	0.0011550101856159952	0.002504696305572949	Kevin J. Hynes	male
nm3693054	0.30740878504040847	0.0	0.0006261740763932373	Brady Dahl	male
nm3696955	0.24408645455765873	0.0	0.0006261740763932373	Will Ewing	male
nm3702458	0.25861235171962565	0.0	0.0006261740763932373	Alex Eldridge	male
nm3706989	0.29084685030553153	0.00010513645532990075	0.0012523481527864746	Natalie Krinsky	female
nm3708121	0.29913461222072324	9.264045661804373e-05	0.0012523481527864746	Christina Pumariega	female
nm3731374	0.2453247699489975	0.0	0.0006261740763932373	Sarah Berry	female
nm3736364	0.16315213294808062	0.0	0.0006261740763932373	Hank Green	male
nm3739595	0.2621168872358216	0.00011316609925049073	0.002504696305572949	Daniel Tuch	male
nm3739963	0.31254512325093686	0.0006120567299575249	0.0037570444583594235	Raamla Mohamed	female
nm3741669	0.2718031512542231	0.00011729603591103005	0.0012523481527864746	Ariella Blejer	female
nm3749783	0.2904565641074795	0.00015803245515136718	0.0012523481527864746	Derek Santos Olson	male
nm3751211	0.2563227789212507	0.0	0.0006261740763932373	Jeanne Leitenberg	female
nm3755126	0.27892492252937745	6.558407504200115e-05	0.0018785222291797118	J. Roberts	male
nm3755184	0.27759626248129715	2.66152328075867e-05	0.0018785222291797118	Joshua Pierson	male
nm3757082	0.22750819590079832	8.688572896480351e-05	0.002504696305572949	Nancy C. Mejia	female
nm3758935	0.18623373962921233	0.0	0.0006261740763932373	Spencer Gilbert	male
nm3773685	0.2488298891473929	0.0	0.0006261740763932373	Jackson Rock	male
nm3780114	0.28554826145679557	1.3590331203838666e-05	0.0012523481527864746	Ning Zhou	female
nm3788041	0.2674846264748286	0.00021340786471063503	0.0012523481527864746	David Kob	male
nm3788469	0.2863397272355035	4.6149618718155065e-06	0.0012523481527864746	Jennifer N. Levin	female
nm3791569	0.30055873309749725	0.0	0.0006261740763932373	Jordan Harper	male
nm3795356	0.2813418747872373	6.930653941350416e-05	0.0012523481527864746	Megan Lynn	female
nm3796520	0.1661761748953516	3.003293952741488e-08	0.0018785222291797118	Zack Schamberg	male
nm3805261	0.2788393706100666	9.670719400511322e-05	0.0012523481527864746	Daniel Shattuck	male
nm3808901	0.21833945769387805	6.306917300757124e-08	0.0012523481527864746	Zev Frank	male
nm3811045	0.2836770992604612	5.626739578081817e-05	0.0018785222291797118	Robert Brooks Cohen	male
nm3817287	0.26977061633876376	3.508895954699819e-05	0.0018785222291797118	Lynn Renee Maxcy	female
nm3827807	0.2375676170068205	5.924681271464247e-07	0.0012523481527864746	Laura Moses	female
nm3831486	0.24257544627371455	0.0	0.0006261740763932373	Nathan Jackson	male
nm3831755	0.27942216074996157	0.0	0.0006261740763932373	Gavin Johannsen	male
nm3836955	0.24351110277770338	6.167112417505166e-05	0.0012523481527864746	Megan Ganz	female
nm3838536	0.2728309474505567	0.0	0.0006261740763932373	Danny Weiss	male
nm3846254	0.2963457965250839	0.00040841548097456933	0.0012523481527864746	Y. Shireen Razack	female
nm3846767	0.25482831114225646	0.0	0.0006261740763932373	Julia Fontana	female
nm3851845	0.22170467016217535	0.0	0.0006261740763932373	Noah Gardenswartz	male
nm3853710	0.3000825218682951	0.0030276802438849934	0.0018785222291797118	Dante Russo	male
nm3856339	0.3084099467381348	0.00010402707283741093	0.0012523481527864746	Len Goldstein	male
nm3858614	0.28045657874440844	0.0	0.0006261740763932373	Max Denby	male
nm3859706	0.27928481459862986	0.00033598863190829095	0.0031308703819661866	Benjamin Cavell	male
nm3860704	0.28993780896188803	0.0002473268530403196	0.002504696305572949	Gina Lucita Monreal	female
nm3860814	0.27673434598642355	0.0	0.0006261740763932373	AJ Marechal	female
nm3871670	0.18448769202670617	0.0	0.0006261740763932373	Tyler Topits	male
nm3872614	0.18629480112297384	0.0011660305456483713	0.0018785222291797118	Brian Egeston	male
nm3873374	0.18618796977082352	0.0	0.0006261740763932373	Jared Gruszecki	male
nm3873759	0.2679418786289015	0.0	0.0006261740763932373	Anna Fishko	female
nm3874114	0.2690998431163603	0.0	0.0006261740763932373	Garrett Schabb	male
nm3884127	0.29599843714388047	0.0	0.0006261740763932373	Gregg Hurwitz	male
nm3888948	0.2359398925540474	0.0	0.0006261740763932373	Laura Moran	female
nm3891777	0.25047527207604353	0.0	0.0006261740763932373	Matthew D'Ambrosio	male
nm3894425	0.24896617828289744	0.0002823451094777003	0.0012523481527864746	Amy Palmer Robertson	female
nm3899748	0.21559513363530722	0.0011527121384979505	0.002504696305572949	Jocelyn Bioh	female
nm3900512	0.2958443164437502	0.00013508413750077644	0.002504696305572949	Erika Harrison	female
nm3911214	0.2534359231691338	0.0	0.0006261740763932373	Christina M. Walker	female
nm3914216	0.25667014879019734	0.0	0.0006261740763932373	Ticona S. Joy	female
nm3917450	0.15943248978446536	0.0	0.0006261740763932373	Freddy Syborn	male
nm3925393	0.2518073290308285	3.081797230972936e-05	0.0012523481527864746	Meghan Kennedy	female
nm3926566	0.2393691250427868	0.0	0.0006261740763932373	Hayes Davenport	male
nm3931611	0.30363047326408604	0.00024984362428782166	0.0018785222291797118	Kendra Chanae Chapman	female
nm3934229	0.2905122551369316	0.007479673930379617	0.002504696305572949	Erinne Dobson	female
nm3935841	0.2547426233642503	0.0	0.0006261740763932373	Elle Lipson	female
nm3939345	0.27461108593867994	0.004135375280363768	0.0031308703819661866	Neel Shah	female
nm3952283	0.2607037366292908	0.0	0.0006261740763932373	Shalom Auslander	male
nm3957224	0.315167273357601	0.001605846751685896	0.0031308703819661866	Dan Steele	male
nm3958656	0.2991542992530192	0.00032423062256808053	0.002504696305572949	Janine Nabers	female
nm3963796	0.2919677554035392	0.0003079082505320525	0.002504696305572949	Jennifer Corbett	female
nm3965899	0.18101989207701957	0.0	0.0006261740763932373	Teresa Kale	female
nm3972627	0.24282165656133978	6.548920123703746e-06	0.0012523481527864746	Tessa Williams	female
nm3974775	0.2489252758686783	0.0	0.0006261740763932373	Jess Pineda	male
nm3975695	0.1594548611720134	0.0	0.0006261740763932373	Sarah-Violet Bliss	female
nm3976337	0.2918927596724996	0.0	0.0006261740763932373	Courtney Parker	female
nm3991314	0.2659664726017378	0.0	0.0006261740763932373	Dagny Looper	female
nm3992671	0.16570366184860472	0.00056142075505573	0.002504696305572949	Katrina Mathewson	female
nm4004129	0.1975059201807556	0.0	0.0006261740763932373	Shaun Hudson	male
nm4011334	0.25861235171962565	0.0	0.0006261740763932373	Andy Parker	male
nm4014497	0.21399147894451898	0.0	0.0006261740763932373	Michael Lucas	male
nm4019625	0.25980966534251665	7.503862200282629e-05	0.0012523481527864746	Elisa Lomnitz Climent	female
nm4022537	0.24469087287702204	0.0	0.0006261740763932373	Matthew Nemeth	male
nm4033743	0.2434458934740112	2.6985315459654953e-05	0.0012523481527864746	Maegan Houang	female
nm4035954	0.24427009162479513	1.3644431594089246e-06	0.0012523481527864746	Rachel Abramowitz	female
nm4037967	0.27515965979599866	0.0002767735071699972	0.0018785222291797118	Eoghan O'Donnell	male
nm4039582	0.29490381808155186	0.00017125412895218522	0.0012523481527864746	Sarah Afkami	female
nm4042419	0.2695626389918458	0.0	0.0006261740763932373	Penny Cox	female
nm4054218	0.1594548611720134	0.0	0.0006261740763932373	Charles Rogers	male
nm4057793	0.28896093576173676	0.00012582389115704294	0.0018785222291797118	Bill Dubuque	male
nm4063095	0.2641120246361233	1.64339556773938e-05	0.0012523481527864746	Matthew White	male
nm4063230	0.2063556917489502	5.255764417297604e-08	0.0012523481527864746	Carly Mensch	female
nm4080457	0.3040163194328328	0.0	0.0006261740763932373	Joshua Carlebach	male
nm4083350	0.21468886527334988	0.0	0.0006261740763932373	Ben Snyder	male
nm4090653	0.29569035615547246	7.827939035974423e-06	0.0012523481527864746	Sara Servi	female
nm4103655	0.2570475301835044	0.0	0.0006261740763932373	Kristin Cantrell	female
nm4104654	0.21963711918049816	0.0	0.0006261740763932373	M. Dickson	female
nm4109022	0.2831646161034107	0.0002535881217307375	0.002504696305572949	Elizabeth Ann Phang	female
nm4110535	0.2968877567682309	1.0909958577012387e-05	0.0012523481527864746	Shalisha Francis	female
nm4116015	0.2795768367315558	5.932279934108286e-06	0.0012523481527864746	Noah Evslin	male
nm4131127	0.2905493943558439	0.0008073551296431792	0.002504696305572949	Jonathan Igla	male
nm4133703	0.2718031512542231	0.0001714326006979239	0.0012523481527864746	Kate Erickson	female
nm4133974	0.29889856978464574	0.0	0.0006261740763932373	Casallina Cathy Kisakye	female
nm4137632	0.2503511139261422	0.0	0.0006261740763932373	Lauren Gurganous	female
nm4138068	0.24003907797111398	2.603745570677026e-05	0.0012523481527864746	Patrick Coker	male
nm4139274	0.2957288312026284	4.9462566953335104e-05	0.002504696305572949	Jordana Lewis Jaffe	female
nm4144120	0.20930125474847472	0.0	0.0006261740763932373	Tarell Alvin McCraney	male
nm4145422	0.2850826303741102	0.0	0.0006261740763932373	Vince Gonzales	male
nm4147820	0.22347041616479438	9.248647818334798e-05	0.0018785222291797118	Jason Kim	male
nm4166033	0.2800936623840774	0.0	0.0006261740763932373	Adam Higgs	male
nm4182147	0.21972205438066467	3.4605900001389592e-06	0.0012523481527864746	Rebecca Serle	female
nm4182678	0.1899141406755938	0.0001495300015150622	0.0018785222291797118	Andrew Law	male
nm4203616	0.26612218611867333	0.00017866232427653187	0.0018785222291797118	Jeremy Robbins	male
nm4215202	0.22984350112507268	0.003738095284813143	0.0018785222291797118	Lauren Otero	female
nm4223835	0.2147192895439193	0.0011229816638292547	0.0018785222291797118	Zac Hug	male
nm4229662	0.30786684276473975	0.00014044228176774497	0.0018785222291797118	Jonathan I. Kidd	male
nm4230277	0.2647118772384474	1.9831328656713217e-06	0.0018785222291797118	Carson Moore	male
nm4233062	0.24174976731817577	0.0	0.0006261740763932373	Robert D. Doty	male
nm4234948	0.27670065439050373	0.0005626535918466829	0.002504696305572949	Itamar Moses	male
nm4235935	0.23176545570427023	0.0	0.0006261740763932373	David Harrington Miller	male
nm4246299	0.29330537183416683	0.0	0.0006261740763932373	Daniel Joshua Rubin	male
nm4259147	0.25588988656514766	0.0	0.0006261740763932373	Kenny Sheard	male
nm4263804	0.2555877308892575	4.131057856481839e-06	0.0012523481527864746	Woody Strassner	male
nm4264486	0.2822327776225513	4.4353984550104144e-05	0.0012523481527864746	Carla Ching	female
nm4266851	0.2718031512542231	0.00011729603591103005	0.0012523481527864746	Dawn Kamoche	female
nm4270623	0.27751152355077996	5.702648164093622e-06	0.0012523481527864746	Sarah L. Thompson	female
nm4287835	0.2437330759537789	9.34358118630685e-08	0.0018785222291797118	Jeremy Adams	male
nm4299678	0.23511004215480902	0.0	0.0006261740763932373	Nicolaas Zwart	male
nm4300986	0.2912195278213794	0.00013890051600089784	0.0012523481527864746	Francesca Sloane	female
nm4301557	0.21340876546397802	0.0	0.0006261740763932373	Will Tracy	male
nm4311676	0.18725411439988465	0.0	0.0006261740763932373	Joe Tracz	male
nm4313823	0.24338071908548176	0.00012071737612902921	0.0018785222291797118	Rene Gube	male
nm4351441	0.2514173511435604	0.0002618033306592567	0.0012523481527864746	Francesca Gardiner	female
nm4361051	0.2629356471438901	0.001644284273618394	0.002504696305572949	Ethan Kuperberg	male
nm4369688	0.2352195399622241	0.0005804200442583223	0.004383218534752661	Raphael Bob-Waksberg	male
nm4374776	0.1954171234496249	0.0	0.0006261740763932373	Monica Padrick	female
nm4376824	0.22909054254970643	9.56261787112029e-06	0.0012523481527864746	Emily Ann Brandstetter	female
nm4386227	0.2737840686643578	7.398080328472063e-06	0.0012523481527864746	Matt Klypka	male
nm4396670	0.2930028684693976	0.00046192161147592633	0.0012523481527864746	Rajiv Joseph	male
nm4402624	0.24945805778887578	8.076065332991564e-06	0.0018785222291797118	Lijah Barasz	female
nm4405308	0.27235687108661133	9.526873118534863e-06	0.0012523481527864746	Lauriel Harte Marger	female
nm4411222	0.2149426646175671	0.0008726118099294929	0.0018785222291797118	Jamey Giddens	male
nm4415526	0.30016178558457424	0.0013069635733726612	0.002504696305572949	Amanda Kate Shuman	female
nm4418668	0.24007711199725354	0.0003742805033704867	0.0012523481527864746	Kate Trefry	female
nm4424820	0.23025099409872604	0.0	0.0006261740763932373	Tristin Morton	male
nm4430515	0.23025099409872604	0.0	0.0006261740763932373	Yalun Tu	male
nm4433634	0.25243662010940493	3.7664847550535204e-05	0.0018785222291797118	Spencer Hudnut	male
nm4435408	0.23791578341315328	0.0002543758835087356	0.0018785222291797118	Eboni Freeman	female
nm4441879	0.21387065659773685	0.0	0.0006261740763932373	Leila Cohan-Miccio	female
nm4445335	0.24700448308653716	0.0	0.0006261740763932373	Nolan Dunbar	male
nm4446305	0.30075760082045855	0.0020664388114302744	0.002504696305572949	Nic Pizzolatto	male
nm4456393	0.2822327776225513	4.4353984550104144e-05	0.0012523481527864746	Ryan Scott	male
nm4465556	0.18627953199598385	0.0003646849791915062	0.0012523481527864746	Chrystal A. Ellzy	female
nm4474005	0.29733442354865086	0.00016406686736960562	0.002504696305572949	Dan Nowak	male
nm4480209	0.23055463975045015	0.0	0.0006261740763932373	Mark Shea Price	male
nm4484304	0.29889856978464574	0.0	0.0006261740763932373	Justin Hillian	male
nm4496523	0.2440995623338614	1.1726646960669974e-05	0.0012523481527864746	Alex Timbers	male
nm4498724	0.23258372348862794	9.726020686628618e-06	0.0012523481527864746	Gallatin Warfield	male
nm4507874	0.2755600012124519	7.980824524335825e-05	0.0012523481527864746	Jerry Shandy	male
nm4532532	0.27240583705390586	0.0	0.0006261740763932373	Nelson Greaves	male
nm4534099	0.2609431958437383	0.0	0.0006261740763932373	Katherine Beattie	female
nm4539099	0.2679418786289015	0.0	0.0006261740763932373	Jordan Hirsch	male
nm4546012	0.30971280618676117	0.0008241299299427648	0.0018785222291797118	David Matthews	male
nm4553973	0.27540973673846525	0.0	0.0006261740763932373	Tom Brady	male
nm4567237	0.23963413026860322	0.0	0.0006261740763932373	Angela LaManna	female
nm4568816	0.27892492252937745	0.00019462274776659073	0.0012523481527864746	Lisa Rubin	female
nm4569943	0.2514034457011698	0.0	0.0006261740763932373	Kelly Fullerton	female
nm4575382	0.15947164383321347	0.0003740001959348975	0.0012523481527864746	Brittani Nichols	female
nm4575398	0.25107017592311304	1.0828483767288058e-06	0.0012523481527864746	Joseph Brock	male
nm4579562	0.2808204367837395	2.594171041688387e-05	0.0012523481527864746	Erica Lipez	female
nm4582946	0.28932879284554913	0.0001031204743209604	0.0018785222291797118	Logan Slakter	male
nm4605302	0.2592170169085569	0.0	0.0006261740763932373	Ivy Mariel Pruss	female
nm4608421	0.23396041897212858	0.0	0.0006261740763932373	Jeff Miller	male
nm4609514	0.2890160546812907	5.591742211495296e-05	0.0012523481527864746	Scott Saccoccio	male
nm4611331	0.2063556917489502	5.255764417297604e-08	0.0012523481527864746	Rachel Shukert	female
nm4627875	0.22376744529500087	4.703678751010376e-06	0.0012523481527864746	Craig Engler	male
nm4650810	0.17164165014632304	0.0	0.0006261740763932373	Katie Golden-Brady	female
nm4652422	0.2624801501371445	0.0	0.0006261740763932373	D.J. Ryan	male
nm4657638	0.2941404859740512	0.0003699674146273212	0.002504696305572949	Leonard Chang	male
nm4666520	0.2624801501371445	0.0	0.0006261740763932373	Michal Zebede	male
nm4673783	0.2904565641074795	0.0	0.0006261740763932373	Julia Wolfe	female
nm4679990	0.23693606818004118	0.0004255023432700104	0.0037570444583594235	Ali Schouten	male
nm4681618	0.286033414089293	0.0008770693239454751	0.0031308703819661866	Ross Maxwell	male
nm4697007	0.31670440689775303	0.002056913757248864	0.005009392611145898	Steven Levenson	male
nm4707895	0.2451131063118445	6.803588438151424e-05	0.002504696305572949	Derek Thompson	male
nm4725258	0.30931237453642274	0.000620149317962066	0.0018785222291797118	Joe Webb	male
nm4727462	0.24011515807823353	0.0	0.0006261740763932373	Mark Valadez	male
nm4731437	0.26466563800984017	0.00022280396173316122	0.0012523481527864746	Stacy Osei-Kuffour	female
nm4732141	0.2857277556023509	0.0	0.0006261740763932373	Jay Faerber	male
nm4732914	0.2556164768733305	2.277497914162295e-08	0.0012523481527864746	Jacey Heldrich	female
nm4739522	0.2624801501371445	0.0	0.0006261740763932373	Lauren Moon	female
nm4749293	0.21977517224706877	0.0	0.0006261740763932373	Ken Greller	male
nm4758065	0.23497634986688723	1.33479731232955e-08	0.0012523481527864746	Kelly Galuska	female
nm4759571	0.2336237247192455	0.0	0.0006261740763932373	Damien Ober	male
nm4763161	0.2676894084390919	0.00026957080727591794	0.0018785222291797118	Heather Bellson	female
nm4772704	0.2442044752464609	3.90284249448517e-06	0.0012523481527864746	Brenna Kouf	female
nm4784201	0.2516818471249412	0.00041620452130474675	0.0018785222291797118	M.A. Fortin	male
nm4790022	0.24458554171486993	0.0	0.0006261740763932373	Craig S. Phillips	male
nm4798028	0.2783101178631563	0.0004273623542379063	0.002504696305572949	Heather Marion	female
nm4801055	0.27266728652409944	0.0	0.0006261740763932373	Tiffany Greshler	female
nm4806809	0.29383625844403505	0.00031242911236127293	0.002504696305572949	Tony Camerino	male
nm4806883	0.26466563800984017	0.00022280396173316122	0.0012523481527864746	David Weil	male
nm4808201	0.25696034370671866	0.0	0.0006261740763932373	Christopher Monfette	male
nm4812958	0.23503710023526977	0.0007487712373176653	0.0018785222291797118	Barbara Friend	female
nm4815022	0.26170941647234935	4.2303736594189785e-06	0.0012523481527864746	Christopher C. Rogers	male
nm4820042	0.296577822725345	0.0007978627627116215	0.004383218534752661	Jeffrey Paul King	male
nm4832703	0.27235687108661133	9.526873118534863e-06	0.0012523481527864746	Wyatt Cain	male
nm4858341	0.2600177330320625	2.6960348771924457e-05	0.002504696305572949	Alexander Maggio	male
nm4868455	0.29675208095315814	0.00015799526507537297	0.0012523481527864746	Akela Cooper	female
nm4873761	0.18060273754892028	0.00018724536697358927	0.0018785222291797118	Romi Barta	female
nm4880670	0.2587448413263128	0.00014670293019105476	0.0012523481527864746	Krysty Wilson-Cairns	female
nm4883879	0.24050900817481943	0.0007487712373176653	0.0018785222291797118	Arabella Anderson	female
nm4885930	0.15942130644454186	4.671790593153425e-08	0.0012523481527864746	Jordan Firstman	male
nm4892823	0.22202955183783124	0.0	0.0006261740763932373	Justin Lisson	male
nm4893580	0.19227596709037456	0.0	0.0006261740763932373	John Low	male
nm4894216	0.27540973673846525	0.0	0.0006261740763932373	Lee Patterson	male
nm4896277	0.26047964241712274	0.000187175290114692	0.0012523481527864746	Eli Horowitz	female
nm4901564	0.2826539812828405	0.00022317067543761683	0.0012523481527864746	Justin W. Lo	male
nm4909384	0.22503032253273597	0.0	0.0006261740763932373	Desta Tedros Reff	male
nm4927551	0.2576887099974489	0.0	0.0006261740763932373	Sarah Streicher	female
nm4929961	0.2512922575116787	0.0	0.0006261740763932373	Katie White	female
nm4941411	0.270203596373904	0.0008870094995491398	0.0012523481527864746	Danny Tolli	male
nm4953284	0.20634632408016887	0.0	0.0006261740763932373	Marquita Robinson	female
nm4960872	0.3010763371419109	0.0007994479336141547	0.002504696305572949	Jason Grote	male
nm4965660	0.27276545950973624	0.0001686812845093752	0.0018785222291797118	Davita Scarlett	female
nm4975569	0.15942130644454186	4.671790593153425e-08	0.0012523481527864746	Christina Lee	female
nm4984276	0.21462804259036286	0.0	0.0006261740763932373	Dave Hill	male
nm4998426	0.26466563800984017	0.00022280396173316122	0.0012523481527864746	Zakiyyah Alexander	female
nm5012077	0.2790447834494613	2.7587023906506923e-05	0.0018785222291797118	Dominique Morrisseau	female
nm5030653	0.28804537245334433	3.368444335127142e-05	0.0012523481527864746	Joey Falco	male
nm5031662	0.3031647047053723	0.00014822621822712607	0.0012523481527864746	David Holland	male
nm5034676	0.2676578831149713	0.0	0.0006261740763932373	Chris Kelley	male
nm5037846	0.2674846264748286	2.99215727750608e-05	0.0012523481527864746	Charlie Charbonneau	male
nm5039329	0.29673270881613734	0.0003726586614465822	0.0012523481527864746	Brian Yorkey	male
nm5039571	0.2532382517618875	0.00113820976427183	0.002504696305572949	Lesley Arfin	female
nm5052124	0.25697487067868957	1.283174713553481e-06	0.0012523481527864746	Aristotle Kousakis	male
nm5053961	0.22910208916105945	0.0	0.0006261740763932373	Larry 'Legend' Spivey	male
nm5056311	0.257338579556713	0.0	0.0006261740763932373	Emmylou Diaz	female
nm5058839	0.24907531713197623	0.0	0.0006261740763932373	Gillian Flynn	female
nm5067086	0.21387065659773685	0.0	0.0006261740763932373	Ryan O'Connell	male
nm5070748	0.25297047611097195	0.0	0.0006261740763932373	Marshall Heyman	male
nm5077137	0.2788393706100666	0.00012476016779016142	0.0012523481527864746	Emily V. Gordon	female
nm5086817	0.2695626389918458	0.0	0.0006261740763932373	Eva McKenna	female
nm5087940	0.22553275943337717	0.00020848148373514208	0.002504696305572949	Max Brockman	male
nm5099297	0.28605141436707465	0.0001744869075550503	0.0018785222291797118	Sarah Nicole Jones	female
nm5100890	0.20774205342656704	0.0	0.0006261740763932373	Mason Flink	male
nm5105514	0.20545097064340437	0.0	0.0006261740763932373	Stephen Soroka	male
nm5110713	0.25073778856496676	0.0	0.0006261740763932373	Bridget Tyler	female
nm5121548	0.2970429668354844	0.0008200505420195996	0.002504696305572949	Daniel C. Connolly	male
nm5128153	0.27673434598642355	0.0	0.0006261740763932373	Lynn Sternberger	female
nm5136004	0.28000739212123077	0.0015725675105747875	0.0037570444583594235	Tony Tost	male
nm5148446	0.20518202541359154	1.3195425107007582e-05	0.0018785222291797118	Rachel Langer	female
nm5160625	0.23025099409872604	0.0	0.0006261740763932373	Shevon Singh	female
nm5168001	0.2731096223751014	0.0006258363076043685	0.0012523481527864746	Azie Mira Dungey	female
nm5175947	0.2624801501371445	0.0	0.0006261740763932373	Nicole Betz	female
nm5181443	0.2673902173593341	8.168027460724194e-05	0.0012523481527864746	Art Alamo	male
nm5188698	0.2266573586975492	0.00024949697662737233	0.0018785222291797118	Katie Elmore Mota	female
nm5188853	0.24470404565153023	0.00012476016779016698	0.0012523481527864746	Emily Ragsdale	female
nm5202691	0.2595871048799292	6.440344189939812e-05	0.0018785222291797118	Jessica Watson	female
nm5207499	0.2227258250238871	0.0	0.0006261740763932373	Alex Regnery	male
nm5217556	0.16315213294808062	0.0	0.0006261740763932373	Alexandra Edwards	female
nm5218997	0.27380056019034427	1.076926251429639e-05	0.0018785222291797118	Justin Peacock	male
nm5244008	0.30730487104080045	0.0	0.0006261740763932373	Ryan McGarry	male
nm5260442	0.1753022619024663	0.0	0.0006261740763932373	Sasha Stroman	female
nm5267869	0.29433094829539935	0.00036181218047210404	0.0037570444583594235	Lauren Barnett	female
nm5270486	0.25578908865816946	1.4921535983015147e-05	0.0012523481527864746	Nialla LeBouef	female
nm5270759	0.22361333169351863	3.174667195292462e-06	0.0012523481527864746	Elinor Jewett	female
nm5294725	0.2657798567460897	0.0	0.0006261740763932373	Darrin Dortch	male
nm5301911	0.23001796422336362	0.0	0.0006261740763932373	George Northy	male
nm5302966	0.261078085063611	1.680137686066622e-07	0.0012523481527864746	Kendall Sherwood	female
nm5317662	0.26443468396404785	0.0009231968871566354	0.0012523481527864746	Jaquen Castellanos	female
nm5326239	0.2896606659232117	0.00038081308805931556	0.0031308703819661866	Caitlin Parrish	female
nm5327969	0.20091051735949966	2.9866368215419982e-05	0.0018785222291797118	Ali Liebegott	female
nm5335115	0.2750930492934306	0.00010504221519983033	0.002504696305572949	Kim Shumway	female
nm5344542	0.20091051735949966	2.9866368215419982e-05	0.0018785222291797118	Stephanie Kornick	female
nm5365495	0.3120730493288936	0.000220896315538805	0.0012523481527864746	Allison Moore	female
nm5371704	0.2904008944258106	0.00017844261126599318	0.0012523481527864746	Morenike Balogun	female
nm5384544	0.27118694627569134	3.275985044991218e-05	0.0018785222291797118	Theo Travers	male
nm5390467	0.2740812204166541	0.0	0.0006261740763932373	Jordan Rosenblum	male
nm5393484	0.29899687551389575	0.0005910086637358192	0.0018785222291797118	Jesse Zwick	male
nm5396619	0.20930125474847472	0.0	0.0006261740763932373	Lucien Christian Adderley	male
