writer	producer	coop	genderUncategorized_w	genderUncategorized_p
nm0679037	nm0164626	1	False	False
nm0679037	nm0582978	3	False	False
nm0679037	nm0885612	1	False	False
nm0679037	nm1064127	1	False	False
nm0679037	nm5943413	1	False	False
nm0679902	nm0313514	1	False	False
nm0679902	nm0894916	1	False	False
nm0680312	nm0139283	2	False	False
nm0680312	nm0320349	1	False	False
nm0680312	nm0765956	1	False	False
nm0680485	nm0483091	1	False	False
nm0681275	nm0924861	1	False	False
nm0681852	nm0000225	1	False	False
nm0681852	nm1660780	1	False	False
nm0682196	nm0304119	1	False	False
nm0682196	nm0353813	1	False	False
nm0682196	nm0752630	1	False	False
nm0683380	nm0012182	1	False	False
nm0683380	nm0168655	1	False	False
nm0683380	nm1027122	1	False	False
nm0683522	nm0075801	1	False	False
nm0683522	nm0219983	1	False	False
nm0683522	nm0329074	1	False	False
nm0683522	nm0370325	1	False	False
nm0683522	nm0614203	1	False	False
nm0683522	nm0678336	5	False	False
nm0683525	nm0219983	1	False	False
nm0683525	nm0329074	1	False	False
nm0683525	nm0678336	5	False	False
nm0683555	nm0458544	1	False	False
nm0683726	nm0135359	1	False	False
nm0683726	nm0479735	1	False	False
nm0683726	nm0572633	1	False	False
nm0683726	nm1140110	3	False	False
nm0683726	nm2743157	1	False	False
nm0683726	nm3558363	2	False	False
nm0683726	nm8516120	2	False	False
nm0684374	nm0135235	3	False	False
nm0684374	nm0704621	1	False	False
nm0684374	nm0870295	1	False	False
nm0684374	nm0872823	1	False	False
nm0684992	nm0475970	1	False	False
nm0686388	nm0206259	1	False	False
nm0686388	nm0397500	2	False	False
nm0686388	nm0525785	2	False	False
nm0686388	nm1061992	3	False	False
nm0686388	nm1639580	1	False	False
nm0686388	nm2204043	1	False	False
nm0687096	nm0027051	1	False	False
nm0687096	nm0650346	1	False	False
nm0687096	nm0771863	1	False	False
nm0687096	nm0821963	1	False	False
nm0687096	nm0859808	1	False	False
nm0687096	nm0864936	1	False	False
nm0687096	nm0894916	3	False	False
nm0687096	nm0918657	1	False	False
nm0687096	nm1241294	1	False	False
nm0687096	nm1294424	1	False	False
nm0687096	nm1488064	1	False	False
nm0687096	nm1693963	1	False	False
nm0687096	nm1941358	1	False	False
nm0687096	nm2186058	1	False	False
nm0688132	nm1003483	1	False	False
nm0688132	nm2666321	1	False	False
nm0688132	nm7240920	1	False	False
nm0688279	nm0371065	1	False	False
nm0688391	nm0295091	1	False	False
nm0688391	nm0851503	1	False	False
nm0688943	nm0140764	1	False	False
nm0688943	nm2458231	1	False	False
nm0689390	nm0950041	1	False	False
nm0691888	nm0040957	2	False	False
nm0691888	nm0522160	1	False	False
nm0691888	nm0940016	1	False	False
nm0691888	nm1161545	1	False	False
nm0692040	nm0164181	1	False	False
nm0692040	nm1377990	1	False	False
nm0692530	nm3884187	1	False	False
nm0692708	nm0044803	2	False	False
nm0692708	nm0164181	1	False	False
nm0692708	nm0750313	1	False	False
nm0692708	nm1377990	1	False	False
nm0692708	nm2381405	1	False	False
nm0693044	nm1305228	1	False	False
nm0693044	nm1333905	1	False	False
nm0694130	nm0738700	1	False	False
nm0694130	nm0998318	1	False	False
nm0694526	nm0570682	1	False	False
nm0694564	nm0806155	1	False	False
nm0694564	nm0842298	1	False	False
nm0694564	nm2381398	2	False	False
nm0694568	nm0325140	1	False	False
nm0694568	nm3226753	1	False	False
nm0694638	nm0570682	1	False	False
nm0695080	nm0658402	1	False	False
nm0695080	nm1131421	1	False	False
nm0695112	nm0564768	1	False	False
nm0695112	nm2458231	1	False	False
nm0695415	nm0281592	1	False	False
nm0695415	nm0641609	1	False	False
nm0695415	nm0663764	1	False	False
nm0695415	nm0826291	1	False	False
nm0695415	nm1222476	1	False	False
nm0695415	nm1230683	1	False	False
nm0695446	nm0481276	1	False	False
nm0695491	nm0210686	1	False	False
nm0695902	nm0324960	2	False	False
nm0696071	nm1652456	1	False	False
nm0696518	nm0049888	1	False	False
nm0696518	nm0089154	1	False	False
nm0696518	nm0146529	1	False	False
nm0696518	nm0188312	1	False	False
nm0696518	nm0286614	1	False	False
nm0696518	nm0506130	1	False	False
nm0696518	nm0542996	1	False	False
nm0696518	nm0665494	1	False	False
nm0696642	nm0044803	2	False	False
nm0696642	nm0750313	1	False	False
nm0696642	nm2381405	1	False	False
nm0696891	nm0057896	1	False	False
nm0696986	nm0024948	1	False	False
nm0696986	nm2005879	1	False	False
nm0697115	nm0041784	1	False	False
nm0697115	nm0272605	1	False	False
nm0697115	nm0425717	2	False	False
nm0697115	nm0857714	1	False	False
nm0697130	nm0771863	1	False	False
nm0697676	nm0081960	1	False	False
nm0697676	nm0159253	2	False	False
nm0697676	nm0343523	1	False	False
nm0697676	nm0736795	1	False	False
nm0697676	nm0821417	1	False	False
nm0698095	nm1738781	1	False	False
nm0698795	nm0188312	1	False	False
nm0699046	nm0016539	1	False	False
nm0699046	nm0381727	1	False	False
nm0699046	nm0394954	1	False	False
nm0699046	nm0475960	2	False	False
nm0699136	nm0061863	1	False	False
nm0701217	nm0346550	1	False	False
nm0701217	nm0827151	1	False	False
nm0701487	nm0164721	1	False	False
nm0701487	nm0341952	2	False	False
nm0701487	nm0738700	2	False	False
nm0701487	nm0765956	2	False	False
nm0701487	nm1064127	1	False	False
nm0701487	nm2724331	1	False	False
nm0703594	nm0628180	1	False	False
nm0703594	nm0777372	1	False	False
nm0703594	nm0887184	1	False	False
nm0703594	nm0935631	1	False	False
nm0703594	nm1052109	1	False	False
nm0703890	nm0121906	2	False	False
nm0703890	nm0322219	2	False	False
nm0704983	nm0188312	1	False	False
nm0704983	nm0725147	1	False	False
nm0704983	nm1342242	1	False	False
nm0707517	nm0290868	2	False	False
nm0707517	nm0704621	1	False	False
nm0707517	nm0765956	1	False	False
nm0707517	nm0907188	1	False	False
nm0707517	nm1278270	1	False	False
nm0707931	nm0381868	1	False	False
nm0707931	nm0406220	1	False	False
nm0707931	nm1432088	1	False	False
nm0708867	nm0663764	1	False	False
nm0709921	nm0164721	1	False	False
nm0709921	nm0279092	1	False	False
nm0709921	nm0501728	1	False	False
nm0709921	nm0514379	2	False	False
nm0709921	nm0658402	1	False	False
nm0709921	nm0944956	1	False	False
nm0709921	nm1131421	1	False	False
nm0709921	nm1557867	1	False	False
nm0709921	nm1644576	1	False	False
nm0710378	nm0738526	1	False	False
nm0710757	nm0885612	1	False	False
nm0711298	nm0040957	1	False	False
nm0711298	nm0048859	1	False	False
nm0711298	nm0299263	1	False	False
nm0711298	nm0795288	1	False	False
nm0711298	nm0867712	2	False	False
nm0711885	nm0192771	1	False	False
nm0712013	nm0016539	1	False	False
nm0712013	nm0131651	1	False	False
nm0712013	nm0162722	4	False	False
nm0712013	nm0295092	1	False	False
nm0712013	nm0752630	1	False	False
nm0712013	nm0754978	1	False	False
nm0712013	nm0760485	1	False	False
nm0712013	nm1373880	1	False	False
nm0712444	nm0313514	2	False	False
nm0712444	nm0543128	1	False	False
nm0712444	nm0603104	1	False	False
nm0712444	nm0932144	1	False	False
nm0712444	nm0959567	1	False	False
nm0713131	nm0157553	1	False	False
nm0713131	nm1212523	1	False	False
nm0713131	nm1334133	1	False	False
nm0713478	nm0024948	1	False	False
nm0713478	nm0382342	1	False	False
nm0713478	nm0911174	1	False	False
nm0713478	nm0942060	2	False	False
nm0714005	nm0008466	1	False	False
nm0714050	nm0178243	1	False	False
nm0714050	nm0695643	1	False	False
nm0714050	nm0738700	1	False	False
nm0714050	nm1003804	1	False	False
nm0714050	nm1029384	1	False	False
nm0714050	nm1069530	1	False	False
nm0714246	nm0363599	1	False	False
nm0714246	nm0447942	1	False	False
nm0714246	nm0474176	1	False	False
nm0714246	nm0738700	1	False	False
nm0714246	nm0998318	1	False	False
nm0714246	nm3150287	1	False	False
nm0714864	nm0004634	1	False	False
nm0714864	nm0352471	1	False	False
nm0714864	nm0363599	1	False	False
nm0714864	nm0386832	1	False	False
nm0714864	nm0887184	1	False	False
nm0714864	nm0920318	1	False	False
nm0714864	nm1976860	1	False	False
nm0714864	nm2447764	1	False	False
nm0714864	nm2798354	1	False	False
nm0714959	nm0004132	1	False	False
nm0714959	nm0389972	1	False	False
nm0714959	nm0592535	1	False	False
nm0714959	nm0670266	1	False	False
nm0714959	nm0925441	1	False	False
nm0716257	nm0135235	1	False	False
nm0716257	nm0221026	1	False	False
nm0716257	nm0395271	1	False	False
nm0716257	nm0576182	1	False	False
nm0716658	nm0578297	1	False	False
nm0716658	nm1016998	1	False	False
nm0717149	nm0073706	1	False	False
nm0717550	nm0004634	2	False	False
nm0717622	nm1222066	1	False	False
nm0717622	nm1273119	2	False	False
nm0717885	nm0358935	4	False	False
nm0717885	nm0932144	1	False	False
nm0717885	nm1038305	2	False	False
nm0717885	nm3934099	1	False	False
nm0718060	nm0080021	1	False	False
nm0718060	nm0111275	1	False	False
nm0718060	nm0131651	1	False	False
nm0718060	nm0217907	1	False	False
nm0718060	nm0525831	1	False	False
nm0718060	nm0663197	1	False	False
nm0718060	nm0738700	1	False	False
nm0718234	nm0331397	2	False	False
nm0718514	nm0713497	1	False	False
nm0718514	nm0802875	1	False	False
nm0718555	nm0461799	2	False	False
nm0718555	nm0556163	1	False	False
nm0718555	nm0573872	1	False	False
nm0718555	nm1703778	1	False	False
nm0718555	nm1981183	1	False	False
nm0718555	nm2239498	1	False	False
nm0718600	nm0074403	2	False	False
nm0718600	nm0137639	1	False	False
nm0718600	nm0200637	1	False	False
nm0718600	nm0222890	1	False	False
nm0718600	nm0416341	1	False	False
nm0718600	nm0461799	1	False	False
nm0718600	nm0482682	1	False	False
nm0718600	nm0833403	2	False	False
nm0718600	nm0936574	1	False	False
nm0718600	nm1092388	1	False	False
nm0719734	nm0589404	1	False	False
nm0719823	nm0085183	2	False	False
nm0719823	nm0125278	1	False	False
nm0719823	nm0224769	1	False	False
nm0719823	nm0266409	1	False	False
nm0719823	nm0290868	1	False	False
nm0719823	nm0458868	1	False	False
nm0719823	nm0543128	1	False	False
nm0719823	nm0664176	2	False	False
nm0719823	nm4550390	1	False	False
nm0719982	nm0002339	1	False	False
nm0719982	nm0115751	1	False	False
nm0719982	nm0250621	1	False	False
nm0719982	nm0484992	1	False	False
nm0719982	nm0514445	1	False	False
nm0720304	nm0077071	1	False	False
nm0720304	nm0505625	2	False	False
nm0720304	nm0601006	1	False	False
nm0720334	nm0004447	1	False	False
nm0720334	nm0067285	1	False	False
nm0720334	nm0866082	1	False	False
nm0722274	nm0004428	6	False	False
nm0722274	nm0004634	3	False	False
nm0722274	nm0143859	5	False	False
nm0722274	nm0172670	4	False	False
nm0722274	nm0180085	3	False	False
nm0722274	nm0283234	1	False	False
nm0722274	nm0325494	1	False	False
nm0722274	nm0397500	3	False	False
nm0722274	nm0458868	8	False	False
nm0722274	nm0697877	3	False	False
nm0722274	nm0925436	2	False	False
nm0722274	nm0930831	1	False	False
nm0722274	nm1131528	4	False	False
nm0722274	nm1466598	3	False	False
nm0722274	nm2262988	1	False	False
nm0722274	nm2353156	1	False	False
nm0722274	nm2715597	1	False	False
nm0722274	nm6045762	1	False	False
nm0722493	nm0146529	1	False	False
nm0722493	nm0382448	1	False	False
nm0723571	nm1466598	1	False	False
nm0723657	nm0919043	1	False	False
nm0724597	nm0564768	1	False	False
nm0724842	nm0507689	1	False	False
nm0724842	nm0563930	1	False	False
nm0724842	nm0687254	1	False	False
nm0724842	nm0808161	1	False	False
nm0724842	nm7719405	1	False	False
nm0724856	nm0676248	1	False	False
nm0724856	nm2230938	1	False	False
nm0724856	nm2394568	1	False	False
nm0724856	nm3374198	1	False	False
nm0725034	nm0571202	1	False	False
nm0725034	nm0741889	1	False	False
nm0725037	nm0542658	1	False	False
nm0725037	nm0950041	1	False	False
nm0725037	nm1138177	1	False	False
nm0725037	nm3004145	1	False	False
nm0725766	nm0568198	1	False	False
nm0725983	nm0126290	1	False	False
nm0725983	nm0140764	1	False	False
nm0725983	nm0363599	1	False	False
nm0725983	nm0406464	1	False	False
nm0725983	nm0447942	1	False	False
nm0725983	nm0851395	2	False	False
nm0725983	nm1721731	1	False	False
nm0726642	nm0338965	1	False	False
nm0726642	nm0677725	1	False	False
nm0726642	nm1180074	1	False	False
nm0727035	nm1313994	1	False	False
nm0727776	nm0024386	1	False	False
nm0728353	nm0232442	1	False	False
nm0728353	nm0294195	1	False	False
nm0728353	nm0567166	1	False	False
nm0728353	nm0665494	1	False	False
nm0728353	nm0696528	1	False	False
nm0728353	nm1557867	1	False	False
nm0728353	nm1644576	1	False	False
nm0728353	nm3770487	1	False	False
nm0729556	nm0119946	1	False	False
nm0729556	nm0133150	1	False	False
nm0730296	nm0054174	1	False	False
nm0730296	nm5007390	1	False	False
nm0731146	nm0138588	2	False	False
nm0731146	nm0338555	1	False	False
nm0731146	nm0400316	1	False	False
nm0731146	nm0704621	1	False	False
nm0731146	nm0850888	3	False	False
nm0731146	nm1275032	1	False	False
nm0731146	nm2524227	1	False	False
nm0731146	nm5730877	1	False	False
nm0732362	nm0325180	1	False	False
nm0732362	nm0548299	1	False	False
nm0732362	nm0575151	1	False	False
nm0733975	nm0456631	1	False	False
nm0734421	nm0113500	1	False	False
nm0734421	nm1202315	1	False	False
nm0734441	nm0319666	4	False	False
nm0734441	nm0752630	1	False	False
nm0734472	nm0331397	5	False	False
nm0734472	nm0496556	1	False	False
nm0734472	nm0522714	2	False	False
nm0734472	nm0738526	3	False	False
nm0734472	nm0949776	1	False	False
nm0736475	nm0312856	1	False	False
nm0736966	nm0918483	1	False	False
nm0736966	nm3975276	1	False	False
nm0737390	nm0101695	2	False	False
nm0737993	nm0295907	1	False	False
nm0737993	nm0759568	1	False	False
nm0738908	nm0002638	1	False	False
nm0738908	nm0159253	1	False	False
nm0738908	nm0187351	1	False	False
nm0738908	nm0343523	1	False	False
nm0738908	nm0363599	1	False	False
nm0738908	nm0447942	1	False	False
nm0738908	nm0821417	1	False	False
nm0740400	nm3492555	1	False	False
nm0740568	nm0083039	1	False	False
nm0740568	nm0490868	1	False	False
nm0741309	nm0514379	2	False	False
nm0742279	nm0313514	1	False	False
nm0742279	nm0406220	2	False	False
nm0742279	nm0507689	1	False	False
nm0742279	nm0800358	1	False	False
nm0742279	nm1337711	1	False	False
nm0742568	nm0957670	1	False	False
nm0742749	nm0022417	1	False	False
nm0742749	nm0658402	2	False	False
nm0742749	nm1131421	2	False	False
nm0742797	nm0004634	1	False	False
nm0742797	nm0437987	1	False	False
nm0742797	nm2236610	1	False	False
nm0743048	nm0171945	1	False	False
nm0743048	nm0497661	1	False	False
nm0743119	nm0066584	1	False	False
nm0743119	nm0159253	1	False	False
nm0743119	nm0200637	1	False	False
nm0743119	nm0522160	1	False	False
nm0743119	nm0940016	1	False	False
nm0743279	nm0206259	1	False	False
nm0743279	nm1865616	1	False	False
nm0743676	nm0040957	1	False	False
nm0743676	nm0122911	1	False	False
nm0743935	nm0036896	3	False	False
nm0743935	nm0514445	1	False	False
nm0743935	nm1567958	2	False	False
nm0743935	nm2611372	1	False	False
nm0743935	nm3053945	1	False	False
nm0743935	nm3412809	1	False	False
nm0743935	nm3728867	1	False	False
nm0745360	nm0482682	1	False	False
nm0745360	nm0713514	1	False	False
nm0746362	nm0125777	1	False	False
nm0746362	nm0159253	1	False	False
nm0746362	nm0343523	1	False	False
nm0746362	nm0359438	1	False	False
nm0746362	nm0867712	3	False	False
nm0746362	nm0906943	1	False	False
nm0747313	nm0398851	2	False	False
nm0747313	nm1064127	1	False	False
nm0748028	nm0738700	2	False	False
nm0749461	nm0111391	1	False	False
nm0749461	nm0242896	1	False	False
nm0749461	nm0334299	2	False	False
nm0749461	nm0341952	1	False	False
nm0749461	nm0475970	1	False	False
nm0749461	nm0573573	1	False	False
nm0749461	nm0686889	1	False	False
nm0749461	nm0755816	1	False	False
nm0749461	nm0800702	1	False	False
nm0749993	nm0022417	1	False	False
nm0749993	nm0066548	1	False	False
nm0749993	nm0281592	2	False	False
nm0749993	nm0366818	1	False	False
nm0749993	nm0401205	1	False	False
nm0750048	nm1649293	1	False	False
nm0750499	nm0330430	1	False	False
nm0750809	nm0343239	1	False	False
nm0752107	nm0332516	1	False	False
nm0752107	nm1267221	2	False	False
nm0752117	nm1194598	1	False	False
nm0752291	nm0866082	1	False	False
nm0752841	nm0187351	2	False	False
nm0752841	nm0383410	1	False	False
nm0752841	nm0543128	1	False	False
nm0752841	nm0665494	1	False	False
nm0752841	nm0924693	1	False	False
nm0752841	nm0932144	1	False	False
nm0752841	nm0944956	1	False	False
nm0752841	nm1121990	2	False	False
nm0752841	nm1469826	1	False	False
nm0752841	nm4163948	1	False	False
nm0753041	nm0879245	1	False	False
nm0755161	nm0011260	1	False	False
nm0755161	nm0069072	4	False	False
nm0755161	nm0081960	1	False	False
nm0755161	nm0122911	1	False	False
nm0755161	nm0372877	1	False	False
nm0755161	nm0438279	2	False	False
nm0755161	nm0592808	1	False	False
nm0755161	nm0817831	5	False	False
nm0755161	nm0861704	2	False	False
nm0755161	nm0876590	4	False	False
nm0755161	nm1433339	1	False	False
nm0755967	nm0139283	1	False	False
nm0755967	nm0187351	1	False	False
nm0755967	nm0320349	1	False	False
nm0755967	nm0402804	1	False	False
nm0755967	nm0664176	2	False	False
nm0756821	nm0130574	2	False	False
nm0756821	nm0410516	1	False	False
nm0756821	nm0614441	1	False	False
nm0757218	nm0123083	2	False	False
nm0757218	nm0434838	1	False	False
nm0757218	nm0578297	1	False	False
nm0757218	nm0849980	1	False	False
nm0757218	nm1016998	1	False	False
nm0757218	nm1188346	2	False	False
nm0757218	nm1188358	2	False	False
nm0757855	nm3901922	1	False	False
nm0759022	nm0341145	1	False	False
nm0759022	nm0408417	1	False	False
nm0759022	nm0458868	1	False	False
nm0759022	nm0571202	2	False	False
nm0759022	nm0725147	1	False	False
nm0759022	nm0918657	1	False	False
nm0759167	nm0003306	1	False	False
nm0759197	nm0083039	1	False	False
nm0761792	nm0358935	1	False	False
nm0764934	nm0262525	1	False	False
nm0765009	nm0187351	1	False	False
nm0765009	nm0313394	2	False	False
nm0765009	nm0461799	1	False	False
nm0765009	nm0754978	1	False	False
nm0765083	nm0341952	2	False	False
nm0765083	nm0957670	1	False	False
nm0765438	nm0050198	1	False	False
nm0765438	nm0080601	1	False	False
nm0765438	nm0346550	1	False	False
nm0765438	nm0827151	1	False	False
nm0765438	nm1949279	1	False	False
nm0765438	nm2204043	1	False	False
nm0766199	nm11298895	1	False	False
nm0766766	nm0710787	1	False	False
nm0768721	nm0057106	1	False	False
nm0768721	nm2269772	1	False	False
nm0769123	nm0765956	1	False	False
nm0769227	nm0808161	1	False	False
nm0769541	nm0089640	1	False	False
nm0769541	nm0113583	1	False	False
nm0769541	nm0482682	1	False	False
nm0769541	nm1435062	1	False	False
nm0769541	nm3131414	1	False	False
nm0769633	nm0085183	1	False	False
nm0769633	nm0197161	3	False	False
nm0769633	nm0224769	1	False	False
nm0769633	nm0678336	1	False	False
nm0769633	nm1068980	2	False	False
nm0769778	nm0387920	1	False	False
nm0770090	nm0024948	1	False	False
nm0770090	nm0100152	1	False	False
nm0770090	nm0591171	1	False	False
nm0770090	nm0614203	1	False	False
nm0770090	nm0632350	1	False	False
nm0770504	nm0003733	1	False	False
nm0770504	nm0146529	2	False	False
nm0770504	nm0819613	1	False	False
nm0770504	nm0819614	1	False	False
nm0770504	nm0827151	1	False	False
nm0770504	nm0877875	1	False	False
nm0770504	nm1096719	2	False	False
nm0770504	nm1931762	1	False	False
nm0770699	nm0024386	2	False	False
nm0770699	nm0131651	3	False	False
nm0770699	nm0278129	1	False	False
nm0770699	nm0279110	1	False	False
