writer	producer	coop	genderUncategorized_w	genderUncategorized_p	gender_writer	gender_producer
nm3620967	nm3906619	1	False	False	male	male
nm3620967	nm7933560	1	False	False	male	male
nm3625282	nm0172670	1	False	False	male	male
nm3625282	nm0397500	1	False	False	male	female
nm3625282	nm6045762	1	False	False	male	male
nm3632835	nm0119946	1	False	False	male	male
nm3632835	nm0133150	1	False	False	male	male
nm3634351	nm4558657	1	False	False	male	male
nm3635685	nm0818503	1	False	False	female	female
nm3636342	nm3636003	1	False	False	male	male
nm3636342	nm3637119	1	False	False	male	male
nm3636471	nm8648163	1	False	False	male	male
nm3642042	nm3636003	2	False	False	male	male
nm3642042	nm3637119	2	False	False	male	male
nm3643006	nm0754978	2	False	False	female	female
nm3643006	nm1016998	1	False	False	female	male
nm3644872	nm5192923	1	False	False	female	female
nm3644894	nm0069072	4	False	False	male	male
nm3644894	nm0876590	3	False	False	male	male
nm3644894	nm2266269	1	False	False	male	male
nm3647071	nm0313394	1	False	False	male	female
nm3648954	nm3636003	1	False	False	male	male
nm3648954	nm3637119	1	False	False	male	male
nm3649491	nm0022913	1	False	False	male	male
nm3649491	nm0543128	1	False	False	male	male
nm3650358	nm0376212	1	False	False	female	male
nm3650358	nm0425506	1	False	False	female	female
nm3650358	nm2269772	1	False	False	female	male
nm3650358	nm2447764	1	False	False	female	male
nm3650358	nm2798354	1	False	False	female	male
nm3653255	nm0081960	1	False	False	female	male
nm3654826	nm11298895	1	False	False	male	male
nm3655562	nm0004629	1	False	False	female	male
nm3659345	nm0081960	1	False	False	male	male
nm3659345	nm0875486	1	False	False	male	female
nm3659345	nm1158540	1	False	False	male	female
nm3659345	nm1222653	1	False	False	male	male
nm3663337	nm1121990	1	False	False	female	male
nm3663337	nm4163948	1	False	False	female	male
nm3667633	nm0537164	1	False	False	male	male
nm3670597	nm0004428	1	False	False	female	male
nm3672554	nm1021702	1	False	False	male	male
nm3672554	nm2968466	1	False	False	male	male
nm3673069	nm0555684	1	False	False	male	male
nm3681143	nm0929829	1	False	False	female	female
nm3684607	nm0671656	1	False	False	male	male
nm3688777	nm0004055	1	False	False	male	male
nm3688777	nm0321334	1	False	False	male	male
nm3688777	nm0397500	1	False	False	male	female
nm3688777	nm3950233	1	False	False	male	female
nm3693054	nm0664176	2	False	False	male	male
nm3696955	nm0056205	1	False	False	male	female
nm3698087	nm0399937	1	False	False	male	male
nm3702458	nm0519140	1	False	False	male	female
nm3706989	nm0671656	1	False	False	female	male
nm3706989	nm1108613	1	False	False	female	male
nm3708121	nm0159009	1	False	False	female	male
nm3708121	nm0270966	1	False	False	female	male
nm3715724	nm6161997	1	False	False	male	female
nm3731374	nm4165218	1	False	False	female	female
nm3736364	nm2657010	1	False	False	male	female
nm3737101	nm3621395	1	False	False	female	female
nm3739595	nm1273063	1	False	False	male	male
nm3739595	nm2238720	1	False	False	male	female
nm3739595	nm2605110	1	False	False	male	male
nm3739595	nm3150287	1	False	False	male	female
nm3739963	nm0172670	1	False	False	female	male
nm3739963	nm0260402	1	False	False	female	male
nm3739963	nm0279110	1	False	False	female	female
nm3739963	nm0397500	1	False	False	female	female
nm3739963	nm5393607	1	False	False	female	male
nm3739963	nm6045762	1	False	False	female	male
nm3741669	nm0041784	1	False	False	female	male
nm3741669	nm2238720	1	False	False	female	female
nm3742944	nm3033830	1	False	False	male	male
nm3748444	nm2062197	1	False	False	female	male
nm3748444	nm6006898	1	False	False	female	male
nm3748444	nm8187859	1	False	False	female	male
nm3749783	nm0834426	1	False	False	male	male
nm3749783	nm3059930	1	False	False	male	male
nm3751211	nm0442080	1	False	False	female	female
nm3753738	nm0140829	1	False	False	male	male
nm3753738	nm1707261	1	False	False	male	male
nm3753738	nm1873265	1	False	False	male	male
nm3753738	nm2184371	1	False	False	male	male
nm3753738	nm3124579	1	False	False	male	male
nm3753738	nm6493771	1	False	False	male	male
nm3755126	nm0529175	1	False	False	male	male
nm3755126	nm1027122	1	False	False	male	female
nm3755126	nm2214628	1	False	False	male	female
nm3755184	nm0178243	1	False	False	male	male
nm3755184	nm1003804	1	False	False	male	male
nm3755184	nm1015441	1	False	False	male	male
nm3757082	nm0894069	1	False	False	female	female
nm3757082	nm1740299	1	False	False	female	male
nm3757082	nm2971221	1	False	False	female	female
nm3757082	nm7092221	1	False	False	female	female
nm3758935	nm1725195	1	False	False	male	male
nm3759280	nm1060035	1	False	False	male	female
nm3759280	nm1894851	1	False	False	male	female
nm3768393	nm1709461	1	False	False	male	female
nm3773685	nm0370498	1	False	False	male	male
nm3775112	nm2263397	1	False	False	female	male
nm3780114	nm0003636	1	False	False	female	male
nm3780114	nm1639580	1	False	False	female	female
nm3782765	nm3042526	1	False	False	female	male
nm3783998	nm0375464	1	False	False	female	male
nm3788041	nm0290130	1	False	False	male	male
nm3788041	nm0514379	1	False	False	male	female
nm3788469	nm0270966	1	False	False	female	male
nm3788469	nm2140990	1	False	False	female	male
nm3791569	nm0137639	2	False	False	male	male
nm3795356	nm0332503	1	False	False	female	male
nm3795356	nm0603104	1	False	False	female	male
nm3796520	nm0080521	2	False	False	male	female
nm3796520	nm4159635	2	False	False	male	male
nm3796520	nm5649054	2	False	False	male	female
nm3805261	nm0277655	1	False	False	male	male
nm3805261	nm0616793	2	False	False	male	female
nm3808901	nm0625614	1	False	False	male	male
nm3808901	nm3262292	1	False	False	male	female
nm3811045	nm0114011	1	False	False	male	male
nm3811045	nm0823068	1	False	False	male	male
nm3811045	nm1930215	1	False	False	male	male
nm3811600	nm6117341	1	False	False	male	male
nm3813261	nm3312356	1	False	False	female	female
nm3813261	nm4051293	1	False	False	female	female
nm3817287	nm0865212	1	False	False	female	female
nm3817287	nm1936920	1	False	False	female	female
nm3817287	nm2118749	1	False	False	female	male
nm3817794	nm1958420	1	False	False	male	male
nm3823670	nm7829515	1	False	False	male	male
nm3827807	nm0164181	1	False	False	female	male
nm3827807	nm1377990	1	False	False	female	female
nm3831486	nm0135359	1	False	False	male	female
nm3831755	nm0343523	1	False	False	male	male
nm3836955	nm0950041	2	False	False	female	female
nm3836955	nm1138177	2	False	False	female	male
nm3838536	nm0438309	1	False	False	male	male
nm3838678	nm5553586	1	False	False	male	male
nm3839225	nm0062185	1	False	False	female	male
nm3846254	nm0138502	1	False	False	female	male
nm3846254	nm0187351	1	False	False	female	male
nm3846767	nm6109024	1	False	False	female	male
nm3851845	nm0729242	1	False	False	male	female
nm3853710	nm0319685	1	False	False	male	female
nm3853710	nm1138177	1	False	False	male	male
nm3853710	nm2599842	1	False	False	male	male
nm3856339	nm0887184	1	False	False	male	female
nm3856339	nm1172533	1	False	False	male	female
nm3858614	nm0548932	1	False	False	male	male
nm3859706	nm0227261	1	False	False	male	female
nm3859706	nm0381727	1	False	False	male	male
nm3859706	nm0475960	1	False	False	male	male
nm3859706	nm3251129	1	False	False	male	male
nm3859706	nm4349919	1	False	False	male	male
nm3860704	nm0140078	1	False	False	female	female
nm3860704	nm0171178	1	False	False	female	male
nm3860704	nm0721019	2	False	False	female	male
nm3860704	nm2017180	4	False	False	female	male
nm3860814	nm0159009	1	False	False	female	male
nm3871094	nm3113024	1	False	False	female	male
nm3871670	nm1106444	1	False	False	male	female
nm3872614	nm0090292	1	False	False	male	male
nm3872614	nm1725195	1	False	False	male	male
nm3872614	nm3884187	1	False	False	male	male
nm3873374	nm0234639	1	False	False	male	male
nm3873759	nm0408417	1	False	False	female	male
nm3874114	nm0934855	1	False	False	male	male
nm3884127	nm0319685	2	False	False	male	female
nm3888948	nm0004132	1	False	False	female	female
nm3891777	nm0821963	1	False	False	male	female
nm3894425	nm0370498	1	False	False	female	male
nm3894425	nm0706228	1	False	False	female	female
nm3899748	nm0000093	1	False	False	female	male
nm3899748	nm0129573	1	False	False	female	female
nm3899748	nm1003483	1	False	False	female	male
nm3899748	nm2666321	1	False	False	female	male
nm3900512	nm0172670	1	False	False	female	male
nm3900512	nm0697877	1	False	False	female	male
nm3900512	nm1415004	1	False	False	female	female
nm3900512	nm4702370	1	False	False	female	male
nm3911214	nm0130814	1	False	False	female	male
nm3914216	nm2021590	1	False	False	female	male
nm3916561	nm6811957	1	False	False	male	male
nm3916561	nm7669944	1	False	False	male	female
nm3917450	nm2479853	1	False	False	male	female
nm3921897	nm3938217	1	False	False	male	male
nm3925393	nm1356495	1	False	False	female	male
nm3925393	nm2991438	1	False	False	female	female
nm3926566	nm0505625	1	False	False	male	female
nm3930993	nm3938217	1	False	False	male	male
nm3931611	nm0057463	1	False	False	female	female
nm3931611	nm0110256	1	False	False	female	female
nm3931611	nm0122911	1	False	False	female	male
nm3934229	nm0002418	1	False	False	female	male
nm3934229	nm0555684	1	False	False	female	male
nm3934229	nm1144729	1	False	False	female	female
nm3934229	nm1244330	1	False	False	female	male
nm3935841	nm0128147	1	False	False	female	female
nm3939345	nm0343239	2	False	False	female	female
nm3939345	nm0732472	1	False	False	female	male
nm3939345	nm0796928	1	False	False	female	male
nm3939345	nm2479051	1	False	False	female	male
nm3939345	nm5663572	1	False	False	female	female
nm3941088	nm2347031	1	False	False	male	male
nm3947936	nm4303241	1	False	False	female	male
nm3948528	nm4784297	1	False	False	male	male
nm3951184	nm4039564	1	False	False	female	female
nm3951184	nm5378408	1	False	False	female	male
nm3951184	nm8919963	1	False	False	female	male
nm3952283	nm0162722	1	False	False	male	female
nm3954153	nm3988790	1	False	False	male	male
nm3955734	nm2299609	1	False	False	male	male
nm3955734	nm5970573	1	False	False	male	male
nm3955734	nm9481892	1	False	False	male	male
nm3957224	nm0001601	1	False	False	male	male
nm3957224	nm0637833	1	False	False	male	female
nm3957224	nm0887184	1	False	False	male	female
nm3957224	nm1108613	1	False	False	male	male
nm3957224	nm2937160	1	False	False	male	female
nm3957822	nm4445478	1	False	False	male	male
nm3958656	nm0111484	1	False	False	female	male
nm3958656	nm0313394	2	False	False	female	female
nm3958656	nm0401205	1	False	False	female	female
nm3958656	nm0794252	1	False	False	female	male
nm3963796	nm0171178	1	False	False	female	male
nm3963796	nm0721019	1	False	False	female	male
nm3963796	nm0771863	1	False	False	female	male
nm3963796	nm2017180	2	False	False	female	male
nm3965899	nm1147756	1	False	False	female	female
nm3967150	nm0792156	1	False	False	male	male
nm3971571	nm1373794	1	False	False	male	male
nm3971571	nm8440166	1	False	False	male	female
nm3972627	nm0231235	1	False	False	female	female
nm3972627	nm4209344	1	False	False	female	male
nm3974057	nm1439515	1	False	False	male	male
nm3974057	nm2267233	1	False	False	male	male
nm3974057	nm2405335	1	False	False	male	male
nm3974775	nm1659835	1	False	False	male	male
nm3975695	nm1467670	1	False	False	female	female
nm3976337	nm0217907	1	False	False	female	male
nm3976567	nm0247787	1	False	False	male	male
nm3980843	nm2420567	1	False	False	female	male
nm3986729	nm1624094	1	False	False	female	male
nm3991314	nm0678050	1	False	False	female	female
nm3992671	nm2858490	1	False	False	female	male
nm3992671	nm3925312	1	False	False	female	female
nm3992671	nm4994022	1	False	False	female	female
nm3992671	nm9583441	1	False	False	female	female
nm4004129	nm0316459	1	False	False	male	male
nm4011334	nm0519140	1	False	False	male	female
nm4014497	nm1815347	1	False	False	male	male
nm4019625	nm0519140	1	False	False	female	female
nm4019625	nm1158138	1	False	False	female	male
nm4022537	nm0122693	1	False	False	male	female
nm4033743	nm1396043	1	False	False	female	male
nm4033743	nm4621191	1	False	False	female	male
nm4035954	nm0295907	1	False	False	female	male
nm4035954	nm0642956	1	False	False	female	male
nm4037049	nm2878801	1	False	False	male	male
nm4037049	nm4643302	1	False	False	male	male
nm4037967	nm0331215	1	False	False	male	female
nm4037967	nm0408417	1	False	False	male	male
nm4037967	nm1329138	1	False	False	male	male
nm4039582	nm0313514	1	False	False	female	male
nm4039582	nm1064127	1	False	False	female	female
nm4042419	nm0859808	1	False	False	female	male
nm4050391	nm4871187	1	False	False	male	male
nm4054218	nm1467670	1	False	False	male	female
nm4057793	nm0003636	1	False	False	male	male
nm4057793	nm0548410	1	False	False	male	male
nm4057793	nm1639580	1	False	False	male	female
nm4063095	nm0003183	1	False	False	male	male
nm4063095	nm0739063	1	False	False	male	male
nm4063230	nm0601494	2	False	False	female	female
nm4063230	nm2817397	1	False	False	female	female
nm4073592	nm2295769	1	False	False	female	female
nm4073592	nm2629605	1	False	False	female	female
nm4073592	nm3395810	1	False	False	female	female
nm4080457	nm0213928	1	False	False	male	male
nm4083350	nm2644205	1	False	False	male	male
nm4090653	nm0069072	1	False	False	female	male
nm4090653	nm0876590	1	False	False	female	male
nm4094947	nm3145883	1	False	False	female	male
nm4103655	nm1063802	1	False	False	female	female
nm4104654	nm1652456	1	False	False	female	male
nm4109022	nm0321877	1	False	False	female	male
nm4109022	nm0686889	1	False	False	female	male
nm4109022	nm0755816	1	False	False	female	male
nm4109022	nm0800702	1	False	False	female	male
nm4110535	nm0341952	2	False	False	female	male
nm4110535	nm0434877	2	False	False	female	male
nm4116015	nm0697877	1	False	False	male	male
nm4116015	nm1466598	1	False	False	male	male
nm4124250	nm0210885	1	False	False	male	male
nm4124729	nm11144782	1	False	False	male	male
nm4131127	nm0009017	1	False	False	male	male
nm4131127	nm1014957	1	False	False	male	female
nm4131127	nm2503331	4	False	False	male	male
nm4131127	nm4197158	1	False	False	male	female
nm4133703	nm0295907	1	False	False	female	male
nm4133703	nm0713753	1	False	False	female	male
nm4133974	nm0073706	1	False	False	female	male
nm4136020	nm4002186	2	False	False	female	female
nm4136020	nm8205857	1	False	False	female	male
nm4136020	nm8665666	1	False	False	female	female
nm4137632	nm0475465	1	False	False	female	male
nm4138068	nm3222555	1	False	False	male	male
nm4138068	nm9040466	1	False	False	male	male
nm4139274	nm0069072	5	False	False	female	male
nm4139274	nm0876590	5	False	False	female	male
nm4139274	nm1433339	1	False	False	female	male
nm4139274	nm2266269	1	False	False	female	male
nm4144120	nm0607000	1	False	False	male	male
nm4145422	nm0482682	1	False	False	male	female
nm4147820	nm0382282	3	False	False	male	female
nm4147820	nm0673400	2	False	False	male	male
nm4147820	nm5088036	1	False	False	male	female
nm4147986	nm2011447	1	False	False	male	female
nm4154753	nm5692857	1	False	False	male	male
nm4155475	nm1818058	1	False	False	female	male
nm4155475	nm5960234	1	False	False	female	male
nm4160764	nm3594301	1	False	False	male	male
nm4166033	nm0004055	1	False	False	male	male
nm4168770	nm2569699	1	False	False	female	male
nm4182147	nm0491890	1	False	False	female	male
nm4182147	nm5002501	1	False	False	female	female
nm4182678	nm0405162	3	False	False	male	male
nm4182678	nm1689290	1	False	False	male	female
nm4182678	nm2170754	1	False	False	male	male
nm4190584	nm2803693	1	False	False	female	female
nm4203616	nm0437987	2	False	False	male	female
nm4203616	nm1329138	1	False	False	male	male
nm4203616	nm3952372	1	False	False	male	male
nm4209603	nm6161997	1	False	False	male	female
nm4210936	nm1841910	1	False	False	female	male
nm4210936	nm2694670	1	False	False	female	male
nm4215202	nm0158865	1	False	False	female	male
nm4215202	nm1147756	1	False	False	female	female
nm4215202	nm2354355	1	False	False	female	male
nm4220706	nm2803693	1	False	False	female	female
nm4223835	nm0322241	2	False	False	male	male
nm4223835	nm2644205	1	False	False	male	male
nm4223835	nm5691393	1	False	False	male	female
nm4229662	nm0721019	1	False	False	male	male
nm4229662	nm0800358	1	False	False	male	male
nm4229662	nm3513608	1	False	False	male	female
nm4230277	nm0159073	4	False	False	male	male
nm4230277	nm0755287	1	False	False	male	male
nm4230277	nm1171810	3	False	False	male	male
nm4231313	nm0675745	1	False	False	male	female
nm4233062	nm5896375	1	False	False	male	male
nm4234948	nm0398851	1	False	False	male	male
nm4234948	nm0596867	1	False	False	male	female
nm4234948	nm0948833	1	False	False	male	male
nm4234948	nm1064127	1	False	False	male	female
nm4235935	nm3696673	1	False	False	male	male
nm4241955	nm6006898	1	False	False	female	male
nm4246299	nm0507689	1	False	False	male	male
nm4254875	nm0468860	1	False	False	male	male
nm4255545	nm0671543	1	False	False	male	female
nm4259147	nm0227261	1	False	False	male	female
nm4263804	nm0820310	1	False	False	male	male
nm4263804	nm3689180	1	False	False	male	male
nm4264486	nm0199733	1	False	False	female	male
nm4264486	nm0548932	1	False	False	female	male
nm4266851	nm0041784	1	False	False	female	male
nm4266851	nm2238720	1	False	False	female	female
nm4270623	nm0697877	2	False	False	female	male
nm4270623	nm4702370	1	False	False	female	male
nm4272699	nm5192923	1	False	False	male	female
nm4285995	nm0218398	1	False	False	male	male
nm4285995	nm2830283	1	False	False	male	male
nm4285995	nm9423488	1	False	False	male	female
nm4287835	nm1567958	1	False	False	male	male
nm4287835	nm3053945	1	False	False	male	male
nm4287835	nm3728867	1	False	False	male	female
nm4299678	nm4209344	1	False	False	male	male
nm4300986	nm0159009	1	False	False	female	male
nm4300986	nm0277204	1	False	False	female	male
nm4301557	nm1738781	1	False	False	male	female
nm4306389	nm4345811	1	False	False	male	male
nm4310022	nm3775069	1	False	False	male	female
nm4311676	nm2420764	1	False	False	male	female
nm4313823	nm0257998	1	False	False	male	male
nm4313823	nm3179988	1	False	False	male	male
nm4313823	nm8098820	1	False	False	male	female
nm4313926	nm4572224	1	False	False	female	female
nm4351441	nm0164626	1	False	False	female	male
nm4351441	nm0263822	1	False	False	female	female
nm4361051	nm0179787	2	False	False	male	female
nm4361051	nm0398851	1	False	False	male	male
nm4361051	nm1158138	1	False	False	male	male
nm4361051	nm4885488	1	False	False	male	female
nm4364369	nm4507652	1	False	False	male	female
nm4369688	nm0089989	1	False	False	male	male
nm4369688	nm0119946	6	False	False	male	male
nm4369688	nm0133150	6	False	False	male	male
nm4369688	nm0158865	4	False	False	male	male
nm4369688	nm2354355	1	False	False	male	male
nm4369688	nm2460410	1	False	False	male	female
nm4369688	nm3301854	2	False	False	male	female
nm4374776	nm3227004	1	False	False	female	male
nm4376824	nm0805480	1	False	False	female	male
nm4376824	nm4867712	1	False	False	female	male
nm4386227	nm0114011	1	False	False	male	male
nm4386227	nm1868284	1	False	False	male	male
nm4396670	nm0139283	1	False	False	male	male
nm4396670	nm0616793	1	False	False	male	female
nm4402624	nm0907432	2	False	False	female	female
nm4402624	nm2006934	2	False	False	female	female
nm4402624	nm4348121	2	False	False	female	female
nm4405308	nm0501728	1	False	False	female	female
nm4405308	nm2571166	1	False	False	female	male
nm4407677	nm1017862	1	False	False	male	female
nm4407677	nm4408072	1	False	False	male	male
nm4411222	nm0384066	1	False	False	male	male
nm4411222	nm1691098	1	False	False	male	female
nm4411222	nm3779578	1	False	False	male	male
nm4411579	nm2298402	2	False	False	male	male
nm4412626	nm0083408	1	False	False	male	male
nm4412626	nm0103416	1	False	False	male	male
nm4412626	nm0578124	2	False	False	male	female
nm4412626	nm1093507	2	False	False	male	female
nm4412626	nm1672371	2	False	False	male	male
nm4412626	nm2397632	1	False	False	male	female
nm4412626	nm3448977	1	False	False	male	female
nm4415526	nm0770429	1	False	False	female	male
nm4415526	nm0834426	1	False	False	female	male
nm4415526	nm1092388	1	False	False	female	male
nm4415526	nm3513608	1	False	False	female	female
nm4418668	nm2420764	1	False	False	female	female
nm4418668	nm2899027	1	False	False	female	male
nm4423148	nm8648163	1	False	False	male	male
nm4424820	nm0748934	1	False	False	male	male
nm4430515	nm0748934	1	False	False	male	male
nm4433634	nm0564768	1	False	False	male	male
nm4433634	nm0670266	1	False	False	male	male
nm4433634	nm2458231	1	False	False	male	male
nm4435408	nm0316887	1	False	False	female	female
nm4435408	nm0997459	1	False	False	female	male
nm4435408	nm1166896	1	False	False	female	male
nm4441879	nm0236776	1	False	False	female	female
nm4445335	nm0260402	1	False	False	male	male
nm4446305	nm0191027	1	False	False	male	female
nm4446305	nm0294195	1	False	False	male	male
nm4446305	nm0734660	1	False	False	male	female
nm4446305	nm1262918	1	False	False	male	male
nm4456393	nm0199733	1	False	False	male	male
nm4456393	nm0548932	1	False	False	male	male
nm4460791	nm5692346	1	False	False	male	female
nm4464906	nm9254665	1	False	False	female	female
nm4465556	nm1725195	1	False	False	female	male
nm4465556	nm3884187	1	False	False	female	male
nm4469230	nm4469211	1	False	False	male	female
nm4474005	nm0232442	1	False	False	male	male
nm4474005	nm0286614	1	False	False	male	male
nm4474005	nm0294195	1	False	False	male	male
nm4474005	nm3770487	1	False	False	male	female
nm4480209	nm0048859	1	False	False	male	male
nm4484304	nm0073706	1	False	False	male	male
nm4496523	nm0056205	2	False	False	male	female
nm4496523	nm0827670	1	False	False	male	male
nm4498724	nm0561802	1	False	False	male	male
nm4498724	nm3152781	1	False	False	male	male
nm4507874	nm0654024	1	False	False	male	male
nm4507874	nm0736462	1	False	False	male	male
nm4519304	nm0113500	1	False	False	male	female
nm4520588	nm3317851	1	False	False	male	male
nm4520917	nm8509637	1	False	False	male	female
nm4528051	nm5706406	1	False	False	female	male
nm4532532	nm0703729	1	False	False	male	male
nm4534099	nm7707183	1	False	False	female	female
nm4539099	nm0408417	1	False	False	male	male
nm4546012	nm0057463	1	False	False	male	female
nm4546012	nm0213928	1	False	False	male	male
nm4546012	nm0406501	1	False	False	male	male
nm4553973	nm0321877	1	False	False	male	male
nm4566946	nm5831037	1	False	False	male	male
nm4567237	nm0582978	1	False	False	female	male
nm4568816	nm0139283	1	False	False	female	male
nm4568816	nm0799886	1	False	False	female	male
nm4569943	nm0922322	2	False	False	female	male
nm4575382	nm1134072	1	False	False	female	male
nm4575382	nm1467670	1	False	False	female	female
nm4575398	nm1116536	1	False	False	male	female
nm4575398	nm1514487	1	False	False	male	male
nm4579562	nm0352471	2	False	False	female	male
nm4579562	nm2041001	1	False	False	female	male
nm4582946	nm0113583	1	False	False	male	male
nm4582946	nm0194961	1	False	False	male	female
nm4582946	nm1435062	1	False	False	male	female
nm4587490	nm0010780	1	False	False	female	male
nm4587490	nm0247787	1	False	False	female	male
nm4587490	nm0365748	1	False	False	female	male
nm4587490	nm1358793	1	False	False	female	male
nm4605302	nm0628255	1	False	False	female	female
nm4608421	nm3780072	1	False	False	male	male
nm4609514	nm0040957	2	False	False	male	male
nm4609514	nm0122911	1	False	False	male	male
nm4611331	nm0601494	1	False	False	female	female
nm4611331	nm2817397	1	False	False	female	female
nm4627875	nm0197161	3	False	False	male	male
nm4627875	nm1068980	2	False	False	male	female
nm4633238	nm6765734	1	False	False	female	female
nm4650810	nm1409460	1	False	False	female	male
nm4652422	nm0578297	1	False	False	male	female
nm4655089	nm2213670	1	False	False	female	male
nm4657638	nm0381727	1	False	False	male	male
nm4657638	nm0587571	1	False	False	male	male
nm4657638	nm0666543	1	False	False	male	female
nm4657638	nm2166024	1	False	False	male	male
nm4658695	nm3181745	1	False	False	female	male
nm4658695	nm4528659	1	False	False	female	female
nm4666520	nm0578297	1	False	False	male	female
nm4668078	nm0995501	1	False	False	male	male
nm4668078	nm1309359	1	False	False	male	male
nm4668078	nm1333940	1	False	False	male	male
nm4668078	nm2677153	1	False	False	male	female
nm4668078	nm4667719	1	False	False	male	female
nm4668078	nm4667966	1	False	False	male	male
nm4673783	nm0131651	1	False	False	female	female
nm4679990	nm0805480	2	False	False	male	male
nm4679990	nm1269343	1	False	False	male	male
nm4679990	nm1392499	1	False	False	male	male
nm4679990	nm1771984	1	False	False	male	male
nm4679990	nm2287103	1	False	False	male	female
nm4679990	nm4867712	1	False	False	male	male
nm4680100	nm4208879	1	False	False	male	female
nm4681618	nm0215973	1	False	False	male	male
nm4681618	nm0231235	1	False	False	male	female
nm4681618	nm0286614	1	False	False	male	male
nm4681618	nm1290141	1	False	False	male	male
nm4681618	nm4209344	1	False	False	male	male
nm4697007	nm0000776	1	False	False	male	male
nm4697007	nm0139283	1	False	False	male	male
nm4697007	nm0168655	1	False	False	male	male
nm4697007	nm0443040	1	False	False	male	female
nm4697007	nm0742098	1	False	False	male	female
nm4697007	nm2635129	1	False	False	male	female
nm4697007	nm3082713	1	False	False	male	female
nm4697007	nm7162046	2	False	False	male	male
nm4706390	nm0488287	1	False	False	female	female
nm4707895	nm0521753	2	False	False	male	female
nm4707895	nm0539103	6	False	False	male	male
nm4707895	nm0815432	6	False	False	male	female
nm4707895	nm2156926	1	False	False	male	male
nm4725258	nm0054174	1	False	False	male	male
nm4725258	nm0765956	1	False	False	male	male
nm4725258	nm2361702	1	False	False	male	female
nm4727462	nm1718067	1	False	False	male	female
nm4731437	nm0061650	1	False	False	female	male
nm4731437	nm0475465	1	False	False	female	male
nm4732141	nm0168655	1	False	False	male	male
nm4732914	nm1936920	1	False	False	female	female
nm4732914	nm2118749	1	False	False	female	male
nm4739522	nm0578297	1	False	False	female	female
nm4748834	nm1060035	1	False	False	male	female
nm4748947	nm1060035	1	False	False	male	female
nm4749293	nm0772894	1	False	False	male	female
nm4758065	nm0119946	1	False	False	female	male
nm4758065	nm0133150	1	False	False	female	male
nm4759571	nm0734660	1	False	False	male	female
nm4763161	nm0382342	1	False	False	female	female
nm4763161	nm0713753	1	False	False	female	male
nm4763161	nm4146781	1	False	False	female	female
nm4772704	nm0121997	2	False	False	female	female
nm4772704	nm3780072	1	False	False	female	male
nm4776709	nm6811956	2	False	False	male	female
nm4779531	nm0529123	1	False	False	male	male
nm4784201	nm0934046	1	False	False	male	male
nm4784201	nm1776772	1	False	False	male	male
nm4784201	nm3271757	1	False	False	male	male
nm4789221	nm2843444	1	False	False	male	male
nm4790022	nm0434838	2	False	False	male	male
nm4792121	nm5461038	1	False	False	male	male
nm4792121	nm6053907	1	False	False	male	male
nm4793987	nm3973260	2	False	False	female	female
nm4798028	nm0572633	1	False	False	female	female
nm4798028	nm0582978	1	False	False	female	male
nm4798028	nm0842298	1	False	False	female	female
nm4798028	nm1834283	1	False	False	female	female
nm4801055	nm0343239	2	False	False	female	female
nm4806748	nm4934568	1	False	False	female	female
nm4806748	nm7843053	1	False	False	female	male
nm4806809	nm0525785	1	False	False	male	female
nm4806809	nm0799886	1	False	False	male	male
nm4806809	nm1063863	1	False	False	male	male
nm4806809	nm2204043	1	False	False	male	female
nm4806883	nm0061650	1	False	False	male	male
nm4806883	nm0475465	1	False	False	male	male
nm4808201	nm2554297	1	False	False	male	male
nm4812958	nm1510357	1	False	False	female	female
nm4812958	nm4594057	1	False	False	female	male
nm4812958	nm5484242	1	False	False	female	male
nm4815022	nm0003306	4	False	False	male	male
nm4815022	nm3264196	1	False	False	male	female
nm4818918	nm4993018	1	False	False	female	male
nm4818918	nm6849120	1	False	False	female	female
nm4818918	nm7652996	1	False	False	female	female
nm4820042	nm0080021	2	False	False	male	female
nm4820042	nm0191027	1	False	False	male	female
nm4820042	nm0277204	2	False	False	male	male
nm4820042	nm0376212	1	False	False	male	male
nm4820042	nm0929829	1	False	False	male	female
nm4820042	nm2248284	1	False	False	male	male
nm4820042	nm2397011	1	False	False	male	female
nm4832703	nm0501728	1	False	False	male	female
nm4832703	nm2571166	1	False	False	male	male
nm4858341	nm0389083	3	False	False	male	male
nm4858341	nm0580312	3	False	False	male	female
nm4858341	nm0657572	2	False	False	male	male
nm4858341	nm1590309	1	False	False	male	female
nm4858371	nm5168941	1	False	False	male	female
nm4867245	nm5465174	1	False	False	female	female
nm4867245	nm5465961	1	False	False	female	male
nm4868455	nm0932144	1	False	False	female	male
nm4868455	nm2027168	1	False	False	female	male
nm4869798	nm3576609	1	False	False	male	female
nm4873761	nm0122372	1	False	False	female	male
nm4873761	nm1153698	1	False	False	female	male
nm4873761	nm2767776	1	False	False	female	female
nm4880656	nm2355438	1	False	False	male	female
nm4880656	nm3040352	1	False	False	male	female
nm4880670	nm0283478	1	False	False	female	male
nm4880670	nm0387920	1	False	False	female	female
nm4883879	nm0231235	1	False	False	female	female
nm4883879	nm1406764	1	False	False	female	male
nm4883879	nm2873116	1	False	False	female	male
nm4885930	nm3875031	1	False	False	male	female
nm4885930	nm5504705	1	False	False	male	male
nm4889339	nm6842373	1	False	False	male	male
nm4892823	nm2640743	1	False	False	male	female
